GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
HumanEvalJava,original,Concatenate,22,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,IsBored,63,0,10,0,15,0,7,0,2,0
HumanEvalJava,original,Solve,60,0,8,0,13,0,6,0,2,0
HumanEvalJava,original,Encrypt,42,0,8,0,10,0,6,0,2,0
HumanEvalJava,original,PairsSumToZero,39,0,6,0,6,0,5,0,2,0
HumanEvalJava,original,F,63,0,8,0,15,0,8,0,4,0
HumanEvalJava,original,AddElements,29,0,4,0,6,0,4,0,2,0
HumanEvalJava,original,TruncateNumber,17,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,OrderByPoints.new Comparator() {...},54,0,8,0,13,0,7,0,3,0
HumanEvalJava,original,FixSpaces,84,0,12,0,21,0,8,0,2,0
HumanEvalJava,original,GreatestCommonDivisor,13,0,2,0,4,0,3,0,2,0
HumanEvalJava,original,NextSmallest,53,0,12,0,14,0,8,0,2,0
HumanEvalJava,original,Common.new Comparator() {...},19,0,4,0,4,0,4,0,2,0
HumanEvalJava,original,BelowThreshold,24,0,4,0,5,0,4,0,2,0
HumanEvalJava,original,DecimalToBinary,25,0,4,0,8,0,4,0,2,0
HumanEvalJava,original,Common,65,0,10,0,14,0,7,0,2,0
HumanEvalJava,original,IsPrime,26,0,6,0,7,0,5,0,2,0
HumanEvalJava,original,LargestDivisor,19,0,4,0,5,0,4,0,2,0
HumanEvalJava,original,FilterIntegers,26,0,4,0,7,0,4,0,2,0
HumanEvalJava,original,Simplify,41,0,2,0,8,0,3,0,2,0
HumanEvalJava,original,EvenOddCount,38,0,6,0,11,0,5,0,2,0
HumanEvalJava,original,PrimeLength,31,0,8,0,8,0,6,0,2,0
HumanEvalJava,original,Exchange,45,0,10,0,11,0,7,0,2,0
HumanEvalJava,original,CorrectBracketing,33,0,8,0,9,0,6,0,2,0
HumanEvalJava,original,ReverseDelete,66,0,8,0,11,0,6,0,2,0
HumanEvalJava,original,LargestSmallestIntegers,68,0,14,0,19,0,9,0,2,0
HumanEvalJava,original,CountUpper,31,0,8,0,7,0,6,0,2,0
HumanEvalJava,original,IsPalindrome,29,0,4,0,9,0,4,0,2,0
HumanEvalJava,original,WordsString,17,0,2,0,5,0,3,0,2,0
HumanEvalJava,original,CountDistinctCharacters,26,0,2,0,5,0,3,0,2,0
HumanEvalJava,original,Histogram,109,0,14,0,19,0,9,0,2,0
HumanEvalJava,original,TriangleArea1,55,0,6,0,5,0,5,0,2,0
HumanEvalJava,original,StartsOneEnds,46,0,8,0,11,0,6,0,2,0
HumanEvalJava,original,Bf,95,0,10,0,20,0,7,0,2,0
HumanEvalJava,original,CheckIfLastCharIsALetter,45,0,8,0,12,0,6,0,2,0
HumanEvalJava,original,Specialfilter,80,0,8,0,10,0,6,0,2,0
HumanEvalJava,original,GetRow,60,0,6,0,12,0,5,0,2,0
HumanEvalJava,original,AnyInt,48,0,12,0,9,0,8,0,2,0
HumanEvalJava,original,Minpath,135,0,18,0,22,0,11,0,2,0
HumanEvalJava,original,SumSquares,28,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,SameChars,61,0,8,0,11,0,6,0,2,0
HumanEvalJava,original,WillItFly,55,0,8,0,10,0,6,0,2,0
HumanEvalJava,original,Solve1,21,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,RescaleToUnit,72,0,8,0,12,0,6,0,2,0
HumanEvalJava,original,Pluck,56,0,10,0,14,0,7,0,2,0
HumanEvalJava,original,FizzBuzz,39,0,10,0,9,0,7,0,2,0
HumanEvalJava,original,ChangeBase,20,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,Maximum1,90,0,14,0,19,0,9,0,2,0
HumanEvalJava,original,RightAngleTriangle,75,0,20,0,8,0,12,0,2,0
HumanEvalJava,original,SortedListSum,36,0,4,0,7,0,4,0,2,0
HumanEvalJava,original,RoundedAvg,42,0,4,0,9,0,4,0,2,0
HumanEvalJava,original,Monotonic,87,0,12,0,14,0,8,0,2,0
HumanEvalJava,original,Digitsum,29,0,6,0,7,0,5,0,2,0
HumanEvalJava,original,IsMultiplyPrime,30,0,6,0,8,0,5,0,2,0
HumanEvalJava,original,FilterBySubstring,30,0,4,0,6,0,4,0,2,0
HumanEvalJava,original,XOrY,23,0,6,0,7,0,5,0,2,0
HumanEvalJava,original,Strlen,6,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,GetOddCollatz,45,0,6,0,11,0,5,0,2,0
HumanEvalJava,original,SortEven,57,0,8,0,11,0,6,0,2,0
HumanEvalJava,original,RemoveVowels,53,0,22,0,7,0,13,0,2,0
HumanEvalJava,original,ParseNestedParens,47,0,8,0,14,0,6,0,2,0
HumanEvalJava,original,SumProduct,58,0,4,0,13,0,4,0,2,0
HumanEvalJava,original,Encode,81,0,30,0,12,0,17,0,2,0
HumanEvalJava,original,VowelsCount,70,0,28,0,9,0,16,0,2,0
HumanEvalJava,original,Derivative,28,0,2,0,5,0,3,0,2,0
HumanEvalJava,original,FilterByPrefix,28,0,4,0,7,0,4,0,2,0
HumanEvalJava,original,StrongestExtension,67,0,10,0,15,0,7,0,2,0
HumanEvalJava,original,IsSorted,88,0,10,0,16,0,7,0,2,0
HumanEvalJava,original,CheckDictCase,66,0,16,0,19,0,10,0,2,0
HumanEvalJava,original,FlipCase,36,0,4,0,8,0,4,0,2,0
HumanEvalJava,original,MakePalindrome,46,0,6,0,8,0,5,0,2,0
HumanEvalJava,original,CarRaceCollision,22,0,4,0,6,0,4,0,2,0
HumanEvalJava,original,IsSimplePower,33,0,8,0,9,0,6,0,2,0
HumanEvalJava,original,MoveOneBall,45,0,8,0,10,0,6,0,2,0
HumanEvalJava,original,IsHappy,55,0,10,0,7,0,7,0,2,0
HumanEvalJava,original,ChooseNum,23,0,6,0,6,0,5,0,2,0
HumanEvalJava,original,FindMax,69,0,14,0,16,0,9,0,2,0
HumanEvalJava,original,GetClosestVowel,48,0,8,0,9,0,6,0,2,0
HumanEvalJava,original,Eat,40,0,2,0,4,0,3,0,2,0
HumanEvalJava,original,FruitDistribution,55,0,6,0,12,0,5,0,2,0
HumanEvalJava,original,Digits,35,0,6,0,11,0,5,0,2,0
HumanEvalJava,original,Fibfib,42,0,6,0,15,0,5,0,2,0
HumanEvalJava,original,OddCount,52,0,6,0,9,0,5,0,2,0
HumanEvalJava,original,DoubleTheDifference,38,0,8,0,8,0,6,0,2,0
HumanEvalJava,original,ClosestInteger,22,0,2,0,5,0,3,0,2,0
HumanEvalJava,original,CanArrange,37,0,8,0,7,0,6,0,2,0
HumanEvalJava,original,SortArray1.new Comparator() {...},11,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,FileNameCheck,80,0,14,0,18,0,9,0,2,0
HumanEvalJava,original,Iscube,32,0,6,0,7,0,5,0,2,0
HumanEvalJava,original,SelectWords,81,0,26,0,12,0,15,0,2,0
HumanEvalJava,original,IsNested,76,0,12,0,17,0,8,0,2,0
HumanEvalJava,original,PrimeFib,53,0,10,0,18,0,8,0,3,0
HumanEvalJava,original,MakeAPile,56,0,6,0,11,0,5,0,2,0
HumanEvalJava,original,OrderByPoints,10,0,0,0,3,0,2,0,2,0
HumanEvalJava,original,Maximum1.new Comparator() {...},11,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,ByLength,101,0,20,0,31,0,16,0,2,0
HumanEvalJava,original,Search,3,40,0,6,1,8,1,4,1,1
HumanEvalJava,original,HasCloseElements,43,0,6,0,6,0,5,0,2,0
HumanEvalJava,original,BelowZero,57,0,8,0,12,0,6,0,2,0
HumanEvalJava,original,CompareOne,47,0,8,0,10,0,6,0,2,0
HumanEvalJava,original,SortNumbers,236,0,44,0,49,0,24,0,2,0
HumanEvalJava,original,CountUpTo,39,0,8,0,14,0,7,0,3,0
HumanEvalJava,original,MaxElement,25,0,4,0,7,0,4,0,2,0
HumanEvalJava,original,CycpatternCheck,51,0,6,0,8,0,5,0,2,0
HumanEvalJava,original,FindClosestElements,66,0,6,0,13,0,5,0,2,0
HumanEvalJava,original,Intersection,65,0,10,0,14,0,8,0,3,0
HumanEvalJava,original,MeanAbsoluteDeviation,65,0,4,0,11,0,4,0,2,0
HumanEvalJava,original,SortArray1,42,0,4,0,9,0,4,0,2,0
HumanEvalJava,original,SortArray,82,0,6,0,14,0,5,0,2,0
HumanEvalJava,original,UniqueDigits,51,0,8,0,15,0,6,0,2,0
HumanEvalJava,original,CircularShift,61,0,8,0,12,0,6,0,2,0
HumanEvalJava,original,GetRow.new Comparator() {...},44,0,2,0,10,0,3,0,2,0
HumanEvalJava,original,Intersperse,34,0,4,0,7,0,4,0,2,0
HumanEvalJava,original,NumericalLetterGrade,144,0,26,0,30,0,15,0,2,0
HumanEvalJava,original,Fib4,48,0,6,0,17,0,5,0,2,0
HumanEvalJava,original,IsEqualToSumEven,18,0,4,0,4,0,4,0,2,0
HumanEvalJava,original,Median,41,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,StrangeSortList,61,0,8,0,17,0,6,0,2,0
HumanEvalJava,original,WordsInSentence,52,0,10,0,13,0,8,0,3,0
HumanEvalJava,original,CountNums,63,0,14,0,16,0,9,0,2,0
HumanEvalJava,original,GetMaxTriples,59,0,8,0,8,0,6,0,2,0
HumanEvalJava,original,Solution,36,0,6,0,6,0,5,0,2,0
HumanEvalJava,original,TriangleArea,11,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,SumToN,18,0,2,0,5,0,3,0,2,0
HumanEvalJava,original,MaxFill,47,0,4,0,10,0,4,0,2,0
HumanEvalJava,original,SumSquares1,94,0,10,0,12,0,7,0,2,0
HumanEvalJava,original,UniqueDigits.new Comparator() {...},11,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,Fib,28,0,2,0,9,0,3,0,2,0
HumanEvalJava,original,Longest,36,0,6,0,8,0,5,0,2,0
HumanEvalJava,original,SplitWords,54,0,12,0,10,0,8,0,2,0
HumanEvalJava,original,SortArray.new Comparator() {...},32,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,MatchParens,79,0,18,0,25,0,11,0,2,0
HumanEvalJava,original,Minsubarraysum,68,0,8,0,15,0,6,0,2,0
