GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
HumanEvalJava,original,Encode,81,0,30,0,12,0,17,0,2,0
HumanEvalJava,original,VowelsCount,0,70,1,27,0,9,1,15,0,2
HumanEvalJava,original,Derivative,3,25,0,2,1,4,1,2,1,1
HumanEvalJava,original,FilterByPrefix,0,28,0,4,0,7,0,4,0,2
HumanEvalJava,original,StrongestExtension,0,67,0,10,0,15,0,7,0,2
HumanEvalJava,original,IsSorted,88,0,10,0,16,0,7,0,2,0
HumanEvalJava,original,CheckDictCase,0,66,0,16,0,19,0,10,0,2
HumanEvalJava,original,FlipCase,0,36,0,4,0,8,0,4,0,2
HumanEvalJava,original,MakePalindrome,2,44,1,5,1,7,1,4,0,2
HumanEvalJava,original,CarRaceCollision,0,22,0,4,0,6,0,4,0,2
HumanEvalJava,original,IsSimplePower,10,23,3,5,3,6,4,2,1,1
HumanEvalJava,original,MoveOneBall,45,0,8,0,10,0,6,0,2,0
HumanEvalJava,original,IsHappy,0,55,1,9,0,7,1,6,0,2
HumanEvalJava,original,ChooseNum,0,23,0,6,0,6,0,5,0,2
HumanEvalJava,original,FindMax,0,69,1,13,0,16,1,8,0,2
HumanEvalJava,original,GetClosestVowel,0,48,2,6,0,9,2,4,0,2
HumanEvalJava,original,Eat,0,40,0,2,0,4,0,3,0,2
HumanEvalJava,original,FruitDistribution,0,55,0,6,0,12,0,5,0,2
HumanEvalJava,original,Digits,0,35,0,6,0,11,0,5,0,2
HumanEvalJava,original,Fibfib,0,42,0,6,0,15,0,5,0,2
HumanEvalJava,original,OddCount,3,49,0,6,1,8,1,4,1,1
HumanEvalJava,original,DoubleTheDifference,3,35,3,5,1,7,4,2,1,1
HumanEvalJava,original,ClosestInteger,0,22,0,2,0,5,0,3,0,2
HumanEvalJava,original,CanArrange,0,37,1,7,0,7,1,5,0,2
HumanEvalJava,original,SortArray1.new Comparator() {...},0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,FileNameCheck,55,25,13,1,14,4,8,1,1,1
HumanEvalJava,original,Iscube,8,24,2,4,2,5,3,2,1,1
HumanEvalJava,original,SelectWords,0,81,6,20,0,12,6,9,0,2
HumanEvalJava,original,IsNested,0,76,0,12,0,17,0,8,0,2
HumanEvalJava,original,PrimeFib,3,50,1,9,1,17,1,7,0,3
HumanEvalJava,original,MakeAPile,0,56,0,6,0,11,0,5,0,2
HumanEvalJava,original,OrderByPoints,0,10,0,0,0,3,0,2,0,2
HumanEvalJava,original,Maximum1.new Comparator() {...},0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,ByLength,10,91,3,17,4,27,3,13,0,2
HumanEvalJava,original,Search,43,0,6,0,9,0,5,0,2,0
HumanEvalJava,original,HasCloseElements,0,43,0,6,0,6,0,5,0,2
HumanEvalJava,original,BelowZero,0,57,0,8,0,12,0,6,0,2
HumanEvalJava,original,CompareOne,2,45,1,7,0,10,1,5,0,2
HumanEvalJava,original,SortNumbers,0,236,0,44,0,49,0,24,0,2
HumanEvalJava,original,CountUpTo,0,39,0,8,0,14,0,7,0,3
HumanEvalJava,original,MaxElement,0,25,0,4,0,7,0,4,0,2
HumanEvalJava,original,CycpatternCheck,0,51,0,6,0,8,0,5,0,2
HumanEvalJava,original,FindClosestElements,0,66,0,6,0,13,0,5,0,2
HumanEvalJava,original,Intersection,2,63,1,9,1,13,1,7,0,3
HumanEvalJava,original,MeanAbsoluteDeviation,0,65,0,4,0,11,0,4,0,2
HumanEvalJava,original,SortArray1,0,42,0,4,0,9,0,4,0,2
HumanEvalJava,original,SortArray,82,0,6,0,14,0,5,0,2,0
HumanEvalJava,original,UniqueDigits,51,0,8,0,15,0,6,0,2,0
HumanEvalJava,original,CircularShift,61,0,8,0,12,0,6,0,2,0
HumanEvalJava,original,GetRow.new Comparator() {...},41,3,2,0,9,1,2,1,1,1
HumanEvalJava,original,Intersperse,3,31,0,4,1,6,1,3,1,1
HumanEvalJava,original,NumericalLetterGrade,25,119,5,21,5,25,5,10,0,2
HumanEvalJava,original,Fib4,0,48,0,6,0,17,0,5,0,2
HumanEvalJava,original,IsEqualToSumEven,18,0,4,0,4,0,4,0,2,0
HumanEvalJava,original,Median,0,41,0,2,0,6,0,3,0,2
HumanEvalJava,original,StrangeSortList,0,61,0,8,0,17,0,6,0,2
HumanEvalJava,original,WordsInSentence,0,52,0,10,0,13,0,8,0,3
HumanEvalJava,original,CountNums,0,63,0,14,0,16,0,9,0,2
HumanEvalJava,original,GetMaxTriples,0,59,0,8,0,8,0,6,0,2
HumanEvalJava,original,Solution,0,36,0,6,0,6,0,5,0,2
HumanEvalJava,original,TriangleArea,0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,SumToN,0,18,0,2,0,5,0,3,0,2
HumanEvalJava,original,MaxFill,0,47,0,4,0,10,0,4,0,2
HumanEvalJava,original,SumSquares1,74,20,8,2,7,5,6,1,1,1
HumanEvalJava,original,UniqueDigits.new Comparator() {...},11,0,0,0,2,0,2,0,2,0
HumanEvalJava,original,Fib,3,25,0,2,1,8,1,2,1,1
HumanEvalJava,original,Longest,0,36,0,6,0,8,0,5,0,2
HumanEvalJava,original,SplitWords,0,54,1,11,0,10,1,7,0,2
HumanEvalJava,original,SortArray.new Comparator() {...},32,0,2,0,6,0,3,0,2,0
HumanEvalJava,original,MatchParens,0,79,1,17,0,25,1,10,0,2
HumanEvalJava,original,Minsubarraysum,68,0,8,0,15,0,6,0,2,0
