GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
HumanEvalJava,original,Compare,0,33,0,2,0,5,0,3,0,2
HumanEvalJava,original,IncrList,0,33,0,4,0,8,0,4,0,2
HumanEvalJava,original,StringSequence,0,19,0,2,0,5,0,3,0,2
HumanEvalJava,original,TotalMatch,0,52,1,9,0,14,1,6,0,2
HumanEvalJava,original,HexKey,0,41,2,12,0,8,2,7,0,2
HumanEvalJava,original,SpecialFactorial,0,35,0,4,0,9,0,5,0,3
HumanEvalJava,original,RemoveDuplicates,0,34,0,4,0,6,0,4,0,2
HumanEvalJava,original,Multiply,0,21,0,4,0,4,0,4,0,2
HumanEvalJava,original,RollingMax,0,45,0,8,0,11,0,6,0,2
HumanEvalJava,original,Concatenate,0,22,0,2,0,6,0,3,0,2
HumanEvalJava,original,IsBored,0,63,1,9,0,15,1,6,0,2
HumanEvalJava,original,Solve,0,60,0,8,0,13,0,6,0,2
HumanEvalJava,original,Encrypt,0,42,0,8,0,10,0,6,0,2
HumanEvalJava,original,PairsSumToZero,3,36,1,5,1,5,1,4,0,2
HumanEvalJava,original,F,0,63,0,8,0,15,0,8,0,4
HumanEvalJava,original,AddElements,0,29,0,4,0,6,0,4,0,2
HumanEvalJava,original,TruncateNumber,0,17,0,0,0,2,0,2,0,2
HumanEvalJava,original,OrderByPoints.new Comparator() {...},0,54,0,8,0,13,0,7,0,3
HumanEvalJava,original,FixSpaces,0,84,0,12,0,21,0,8,0,2
HumanEvalJava,original,GreatestCommonDivisor,0,13,0,2,0,4,0,3,0,2
HumanEvalJava,original,NextSmallest,0,53,1,11,0,14,1,7,0,2
HumanEvalJava,original,Common.new Comparator() {...},2,17,2,2,1,3,2,2,0,2
HumanEvalJava,original,BelowThreshold,0,24,0,4,0,5,0,4,0,2
HumanEvalJava,original,DecimalToBinary,0,25,0,4,0,8,0,4,0,2
HumanEvalJava,original,Common,0,65,1,9,0,14,1,6,0,2
HumanEvalJava,original,IsPrime,0,26,0,6,0,7,0,5,0,2
HumanEvalJava,original,LargestDivisor,0,19,0,4,0,5,0,4,0,2
HumanEvalJava,original,FilterIntegers,0,26,0,4,0,7,0,4,0,2
HumanEvalJava,original,Simplify,0,41,0,2,0,8,0,3,0,2
HumanEvalJava,original,EvenOddCount,0,38,0,6,0,11,0,5,0,2
HumanEvalJava,original,PrimeLength,0,31,0,8,0,8,0,6,0,2
HumanEvalJava,original,Exchange,4,41,3,7,3,8,3,4,0,2
HumanEvalJava,original,CorrectBracketing,0,33,0,8,0,9,0,6,0,2
HumanEvalJava,original,ReverseDelete,0,66,0,8,0,11,0,6,0,2
HumanEvalJava,original,LargestSmallestIntegers,0,68,0,14,0,19,0,9,0,2
HumanEvalJava,original,CountUpper,0,31,0,8,0,7,0,6,0,2
HumanEvalJava,original,IsPalindrome,0,29,0,4,0,9,0,4,0,2
HumanEvalJava,original,WordsString,0,17,0,2,0,5,0,3,0,2
HumanEvalJava,original,CountDistinctCharacters,0,26,0,2,0,5,0,3,0,2
HumanEvalJava,original,Histogram,0,109,0,14,0,19,0,9,0,2
HumanEvalJava,original,TriangleArea1,0,55,0,6,0,5,0,5,0,2
HumanEvalJava,original,StartsOneEnds,0,46,0,8,0,11,0,6,0,2
HumanEvalJava,original,Bf,0,95,0,10,0,20,0,7,0,2
HumanEvalJava,original,CheckIfLastCharIsALetter,0,45,0,8,0,12,0,6,0,2
HumanEvalJava,original,Specialfilter,0,80,0,8,0,10,0,6,0,2
HumanEvalJava,original,GetRow,0,60,0,6,0,12,0,5,0,2
HumanEvalJava,original,AnyInt,0,48,2,10,0,9,2,6,0,2
HumanEvalJava,original,Minpath,12,123,4,14,1,21,4,7,0,2
HumanEvalJava,original,SumSquares,0,28,0,2,0,6,0,3,0,2
HumanEvalJava,original,SameChars,0,61,0,8,0,11,0,6,0,2
HumanEvalJava,original,WillItFly,0,55,0,8,0,10,0,6,0,2
HumanEvalJava,original,Solve1,0,21,0,2,0,6,0,3,0,2
HumanEvalJava,original,RescaleToUnit,0,72,0,8,0,12,0,6,0,2
HumanEvalJava,original,Pluck,0,56,0,10,0,14,0,7,0,2
HumanEvalJava,original,FizzBuzz,0,39,0,10,0,9,0,7,0,2
HumanEvalJava,original,ChangeBase,0,20,0,2,0,6,0,3,0,2
HumanEvalJava,original,Maximum1,0,90,0,14,0,19,0,9,0,2
HumanEvalJava,original,RightAngleTriangle,1,74,3,17,0,8,3,9,0,2
HumanEvalJava,original,SortedListSum,3,33,0,4,1,6,1,3,1,1
HumanEvalJava,original,RoundedAvg,0,42,0,4,0,9,0,4,0,2
HumanEvalJava,original,Monotonic,37,50,6,6,5,9,5,3,0,2
HumanEvalJava,original,Digitsum,0,29,0,6,0,7,0,5,0,2
HumanEvalJava,original,IsMultiplyPrime,0,30,0,6,0,8,0,5,0,2
HumanEvalJava,original,FilterBySubstring,0,30,0,4,0,6,0,4,0,2
HumanEvalJava,original,XOrY,0,23,0,6,0,7,0,5,0,2
HumanEvalJava,original,Strlen,0,6,0,0,0,2,0,2,0,2
HumanEvalJava,original,GetOddCollatz,0,45,0,6,0,11,0,5,0,2
HumanEvalJava,original,SortEven,0,57,0,8,0,11,0,6,0,2
HumanEvalJava,original,RemoveVowels,0,53,0,22,0,7,0,13,0,2
HumanEvalJava,original,ParseNestedParens,0,47,0,8,0,14,0,6,0,2
HumanEvalJava,original,SumProduct,0,58,0,4,0,13,0,4,0,2
HumanEvalJava,original,Encode,0,81,12,18,0,12,12,5,0,2
HumanEvalJava,original,VowelsCount,0,70,0,28,0,9,0,16,0,2
HumanEvalJava,original,Derivative,0,28,0,2,0,5,0,3,0,2
HumanEvalJava,original,FilterByPrefix,0,28,0,4,0,7,0,4,0,2
HumanEvalJava,original,StrongestExtension,0,67,1,9,0,15,1,6,0,2
HumanEvalJava,original,IsSorted,0,88,0,10,0,16,0,7,0,2
HumanEvalJava,original,CheckDictCase,3,63,1,15,1,18,1,9,0,2
HumanEvalJava,original,FlipCase,0,36,0,4,0,8,0,4,0,2
HumanEvalJava,original,MakePalindrome,2,44,1,5,1,7,1,4,0,2
HumanEvalJava,original,CarRaceCollision,0,22,0,4,0,6,0,4,0,2
HumanEvalJava,original,IsSimplePower,0,33,0,8,0,9,0,6,0,2
HumanEvalJava,original,MoveOneBall,0,45,0,8,0,10,0,6,0,2
HumanEvalJava,original,IsHappy,0,55,0,10,0,7,0,7,0,2
HumanEvalJava,original,ChooseNum,0,23,0,6,0,6,0,5,0,2
HumanEvalJava,original,FindMax,0,69,0,14,0,16,0,9,0,2
HumanEvalJava,original,GetClosestVowel,0,48,0,8,0,9,0,6,0,2
HumanEvalJava,original,Eat,0,40,0,2,0,4,0,3,0,2
HumanEvalJava,original,FruitDistribution,0,55,0,6,0,12,0,5,0,2
HumanEvalJava,original,Digits,0,35,0,6,0,11,0,5,0,2
HumanEvalJava,original,Fibfib,0,42,0,6,0,15,0,5,0,2
HumanEvalJava,original,OddCount,0,52,0,6,0,9,0,5,0,2
HumanEvalJava,original,DoubleTheDifference,0,38,0,8,0,8,0,6,0,2
HumanEvalJava,original,ClosestInteger,0,22,0,2,0,5,0,3,0,2
HumanEvalJava,original,CanArrange,0,37,1,7,0,7,1,5,0,2
HumanEvalJava,original,SortArray1.new Comparator() {...},0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,FileNameCheck,0,80,0,14,0,18,0,9,0,2
HumanEvalJava,original,Iscube,0,32,0,6,0,7,0,5,0,2
HumanEvalJava,original,SelectWords,0,81,4,22,0,12,4,11,0,2
HumanEvalJava,original,IsNested,0,76,0,12,0,17,0,8,0,2
HumanEvalJava,original,PrimeFib,3,50,1,9,1,17,1,7,0,3
HumanEvalJava,original,MakeAPile,0,56,0,6,0,11,0,5,0,2
HumanEvalJava,original,OrderByPoints,0,10,0,0,0,3,0,2,0,2
HumanEvalJava,original,Maximum1.new Comparator() {...},0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,ByLength,0,101,1,19,0,31,1,15,0,2
HumanEvalJava,original,Search,0,43,0,6,0,9,0,5,0,2
HumanEvalJava,original,HasCloseElements,0,43,0,6,0,6,0,5,0,2
HumanEvalJava,original,BelowZero,0,57,0,8,0,12,0,6,0,2
HumanEvalJava,original,CompareOne,2,45,1,7,0,10,1,5,0,2
HumanEvalJava,original,SortNumbers,0,236,0,44,0,49,0,24,0,2
HumanEvalJava,original,CountUpTo,0,39,0,8,0,14,0,7,0,3
HumanEvalJava,original,MaxElement,0,25,0,4,0,7,0,4,0,2
HumanEvalJava,original,CycpatternCheck,0,51,0,6,0,8,0,5,0,2
HumanEvalJava,original,FindClosestElements,0,66,0,6,0,13,0,5,0,2
HumanEvalJava,original,Intersection,8,57,3,7,2,12,2,6,0,3
HumanEvalJava,original,MeanAbsoluteDeviation,0,65,0,4,0,11,0,4,0,2
HumanEvalJava,original,SortArray1,0,42,0,4,0,9,0,4,0,2
HumanEvalJava,original,SortArray,0,82,0,6,0,14,0,5,0,2
HumanEvalJava,original,UniqueDigits,0,51,0,8,0,15,0,6,0,2
HumanEvalJava,original,CircularShift,0,61,0,8,0,12,0,6,0,2
HumanEvalJava,original,GetRow.new Comparator() {...},0,44,0,2,0,10,0,3,0,2
HumanEvalJava,original,Intersperse,0,34,0,4,0,7,0,4,0,2
HumanEvalJava,original,NumericalLetterGrade,0,144,0,26,0,30,0,15,0,2
HumanEvalJava,original,Fib4,0,48,0,6,0,17,0,5,0,2
HumanEvalJava,original,IsEqualToSumEven,0,18,0,4,0,4,0,4,0,2
HumanEvalJava,original,Median,22,19,1,1,1,5,1,2,0,2
HumanEvalJava,original,StrangeSortList,0,61,0,8,0,17,0,6,0,2
HumanEvalJava,original,WordsInSentence,0,52,0,10,0,13,0,8,0,3
HumanEvalJava,original,CountNums,16,47,6,8,2,14,5,4,0,2
HumanEvalJava,original,GetMaxTriples,0,59,0,8,0,8,0,6,0,2
HumanEvalJava,original,Solution,0,36,0,6,0,6,0,5,0,2
HumanEvalJava,original,TriangleArea,0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,SumToN,0,18,0,2,0,5,0,3,0,2
HumanEvalJava,original,MaxFill,0,47,0,4,0,10,0,4,0,2
HumanEvalJava,original,SumSquares1,26,68,3,7,1,11,2,5,0,2
HumanEvalJava,original,UniqueDigits.new Comparator() {...},0,11,0,0,0,2,0,2,0,2
HumanEvalJava,original,Fib,0,28,0,2,0,9,0,3,0,2
HumanEvalJava,original,Longest,5,31,1,5,1,7,1,4,0,2
HumanEvalJava,original,SplitWords,0,54,1,11,0,10,1,7,0,2
HumanEvalJava,original,SortArray.new Comparator() {...},8,24,1,1,1,5,1,2,0,2
HumanEvalJava,original,MatchParens,30,49,11,7,11,14,7,4,0,2
HumanEvalJava,original,Minsubarraysum,0,68,0,8,0,15,0,6,0,2
